tip_id,user_id,business_id,date,compliment_count
227,zxuxd6Hz2tKcpgZ71dYEcw,rKuj2RBVFFI0gGsSt7Q9hA,2013-12-30 18:50:30,0
228,EIpPME2cIuNbhfXrtsSApg,d43qz3rfHHly6_IUnE0mVA,2012-10-22 19:49:51,0
229,tQZNYy4CAgpvOHQ2SKynDg,KYpmC9vC-KzjctuOgdqCrg,2016-11-29 20:20:55,0
230,I1MHrxdr98VXT-Dj-vEXLQ,CIqcb6gNJnE06Q8b87tbXA,2018-02-01 02:25:56,0
231,EZYxgOLy08JIxT6axW_jfA,MmNMBI1pQp_gepPIdrPS_A,2014-06-25 19:18:23,0
232,b_1LJQVNVO0ksCeWsEzRsg,g8XEfUVZka-5NTcXvnITsA,2015-09-30 21:23:15,0
233,3YhG4h4Ok654iVfqdmkuRg,yyJ-cNLt44n9DnNI4xrDXQ,2017-09-30 09:35:07,0
234,o_KK0tgEOiSROXIWIBxXMw,inNXI7gk_if9oDH8CJULGg,2014-03-15 17:31:20,0
235,lAW03ccfMEuRZiDqvVgc0w,QYlYUQfHox5_eChYQK4qPQ,2012-05-20 23:36:20,0
236,vU-gy6iAybFGseHpU6_jmw,TMD6CGY3SB1eZna9iY3wgw,2015-02-02 01:58:14,0
237,EBPlkTV090RLRjfVkRj_jA,ZlK6yRQ8GOJBbF1KXVhLRQ,2014-04-08 14:21:20,0
238,b_1LJQVNVO0ksCeWsEzRsg,ARqrfXB977lZlFUvk5iOmw,2015-09-30 16:59:58,0
239,Gv2wHeY8sQuyEUS8yX56HA,ZwtD0fpLScdoIKtIGdG26Q,2017-03-24 05:09:13,0
240,iEhpkdXhqA6ozUBwKYPPPA,0bkqvtzinsxnGF9F6SpkNA,2014-10-09 14:09:01,0
241,tgrs5VQ6thhouiEtMU-N_w,9D3mvHmxQouaOcizFKg1dg,2012-11-07 03:48:44,0
242,Gv2wHeY8sQuyEUS8yX56HA,QCsok_ot2fG0pCIWP7tOmQ,2014-03-16 23:19:26,0
243,G3h8pIclwUbuu3itJqF7ug,Dk4PLmrV93uj5UKxKpqWbA,2013-09-01 19:38:32,0
244,M2B2GCM16E6DOC_NwPRekQ,XhhRT3T1FowbS99v8eFvOQ,2016-04-18 23:52:22,0
245,EIpPME2cIuNbhfXrtsSApg,v64vBYpFIJxxml7hgkbn3g,2013-06-30 22:07:31,0
246,tQZNYy4CAgpvOHQ2SKynDg,w3hz3wqtzyblVsiPS2sRoA,2016-11-25 17:49:29,0
247,sqEbpJ6XSl_8RmCjFCv9CA,41RbEZa99W2d_kTnYTp_mw,2014-03-13 00:20:13,0
248,TIQfgCNYEkcAQXeUthDoJQ,ZVIYUbsrSFGffkFj5knDgg,2014-08-24 03:27:59,0
249,2feiZFzICp_mLONEpzY0pA,jEvoDXtF3xMJsiPPbqGSmw,2013-06-04 12:55:43,0
250,r-4zmrheIIo-4rrKP2B_Ow,l2swAYeHaQ7tCHoig8X49w,2013-02-10 00:17:09,0
251,UqVnFtX7ORbDhMW6Pd77Jw,Esf3-D_44pArPd9GqysoCg,2010-12-05 18:42:24,0
252,-2U8X6XX1NV1mYX-2MCtKg,hIbo4KqOyrRf5OKOK2cQ8w,2011-08-08 17:11:59,0
253,VWm4wgG0-Ca0ANLI_Eb6JA,vSW0IZSNEaSrX8L0oOUEsA,2012-03-16 09:21:20,0
254,R6M5aafvjMWxOaIzhAd44w,9MybY0Ydrna37-YsLO9taA,2013-02-22 08:46:01,0
255,G3h8pIclwUbuu3itJqF7ug,h2ZjY4sI-8jAWhfbZcedDA,2013-07-31 19:30:28,0
256,3YhG4h4Ok654iVfqdmkuRg,J6KMedR-L-tP4wKIAsj7tw,2013-05-16 20:23:23,0
257,wfi0T-xq_P5sKQvwQitlYg,Ccwl5QFSZIbEX4HPt4Z9rA,2016-01-20 05:20:43,0
258,eSSMdkCnfVe1YEU8hcK5bg,16OLHwAY1ROAtedtzsdmZg,2013-02-08 23:38:13,0
259,U2cTPixd8mQxM6CHmacHgA,KTdJEYt1IcGet4CWC6tAQg,2015-05-28 01:15:09,0
260,KyDNjtPbdRA-JEcxM1G--g,sObr37op3k51WFriY2zbkA,2012-10-25 04:30:12,0
261,WPVaxI9MQpaeoikOozY2Dg,BlzJoDR0Nw-iDkVcl1jFDg,2012-02-10 03:17:05,0
262,roGoHGWTkYrerml4wr6Wmg,S1fSP3_KG9AYR0pNOIsacg,2014-04-29 12:46:32,0
263,q3BcLr2yRVyGMHsH5V_q6g,1GVRe_vfFHLMNtE3Gfv3zg,2011-01-20 02:47:45,0
264,ud4I38ETpB9IIFokDtxu0A,hO1I7SjpY-DopwNgRvbFuQ,2012-03-29 03:09:07,0
265,I1MHrxdr98VXT-Dj-vEXLQ,deNOTM_X7PF8W3E2cKWXyw,2018-03-23 16:57:54,0
266,WjEvIiAgGGhNUN7BChH2_w,AKTGG5JELDBzCcHufDPyEw,2014-09-01 00:24:04,0
267,pq5n3DdMOscbeZDFB-jFAg,Pw6fbFqzYt3DfQardKyCBw,2016-01-06 21:14:05,0
268,dilIt9UKJFM6kBWqER1_ew,uID2rMbsJZNyzvs6dGZ_Aw,2016-11-15 01:50:45,0
269,sVr6_v-lwixu3VREOO9XpA,MGFGKD-ewuXZdd9B31Wm1Q,2011-12-28 02:29:54,0
270,Tt5UEjY7Z-UABoaOhcLDHw,BlMzYZBnlxL7rPn0XRQkDg,2017-03-15 23:31:25,0
271,TIQfgCNYEkcAQXeUthDoJQ,f0LN8fAzO8MMIvv88cOrrw,2014-03-24 23:44:59,0
272,gg2lDHoU-oW4-BfsA0--LQ,f9_TLVlUHBv0869CygEbZg,2010-12-06 01:53:27,0
273,xGS_mlHcCUipSKXrHk6CGw,Z_v-L9ipAAts3JyiCe0RWg,2016-02-02 04:06:17,0
274,mdOX-9te4ZFFnuDOEKbyZw,1nKcf1DO4HJCtS9wKM2-lA,2017-10-07 06:22:18,0
275,YM1ufNDhMDs2L9KeCN3xCg,iPT6xeu98H0ady9uENJcgg,2014-02-10 03:02:59,0
276,hRWYO7jcmFDCWDrfPyG0kA,BaOVI6Goj_PRXxSzP0C8CQ,2012-02-13 15:07:33,0
277,TSqALu1mEJAKK8LvXAug6Q,kDz8qabDO1S-dDTHxETAdA,2015-03-18 23:30:45,0
278,2N1v8yZZbZHCfQmRwFSgGQ,k7AoT14yuZZ9fFUtGNZ_1A,2017-01-01 21:26:51,0
279,kkPgJv6KBFN15caG7NYYlg,9ARtxpInAHsAMQpyMlckFw,2016-05-11 19:27:37,0
280,kRlC4Got8Uo9RHdEcWVMuA,kghAxaPIzoanlVUTqP0a0Q,2016-05-17 02:38:19,0
281,TIQfgCNYEkcAQXeUthDoJQ,CiH6PFXDnUAz4zRf7PDVnQ,2013-08-25 02:51:23,0
282,lAW03ccfMEuRZiDqvVgc0w,yvTblKdRFZDUqT2g57H_2g,2013-02-02 21:40:02,0
283,ud4I38ETpB9IIFokDtxu0A,fafQhp6heiBWbOPBooB82g,2011-12-26 01:15:47,0
284,rcFdqLGYcswmTbi5VVYbGA,WCvC2yq3BPK2AN0cfk9adw,2013-05-19 21:19:26,0
285,BwrccHlkp3xbIEZRIaAd-Q,oaanV9PZXTlKpFhvjgkfFg,2018-01-22 17:05:45,0
286,tgrs5VQ6thhouiEtMU-N_w,GbHyNOUUfu4Kqn71WM5BQA,2012-11-06 05:48:19,0
287,kd7R1mX2soYNrIbK7h5SVA,mMnkbIMG9MUW-rb5a5Q8Og,2013-06-28 02:17:18,0
288,TIeXcKbDeGBy-UsgSjRJQg,W_m8AI-38fYvWD4YgB4Zeg,2014-09-02 17:02:08,0
289,_ufG-6QfPQyOg8wrH-6e2Q,YMIl-8E3DATOWOMh0mMz8g,2017-03-10 01:27:38,0
290,XkRLAckY23PFiEf-gPy8Ww,_WMPvLy9AWk9NoymKpkfhg,2013-05-18 18:42:19,0
291,zxuxd6Hz2tKcpgZ71dYEcw,L1UE0NpzeCt4QiGNfgJkHw,2013-12-30 20:27:21,0
292,Vwslifegl59fQVOe5BH1gw,kCoXigHX9Fi5TUa_WZEcMg,2010-11-27 17:58:33,0
293,ksCxkj_BH4aOvdgPoFoxsg,u_8Kik1IK5AMCXQZnbjC-A,2015-05-25 07:16:33,0
294,2XPFAxICeBIAZC74z5qAEw,B3JF06ctShiYJeg1FyJ5jA,2012-12-01 03:38:31,0
295,vhBJpop-h0FfMHo6tgrylg,h1xfwNEOuYDAFvhgpwGH9w,2014-01-17 02:34:49,0
296,vU-gy6iAybFGseHpU6_jmw,FGPLIxKircgKY4k8XAYTHA,2015-01-28 09:32:16,0
297,gUnqhDOo54ox_eOUTYRQIw,bFWuElLojktArZYGfP7Kzw,2015-07-05 16:50:15,0
298,b_1LJQVNVO0ksCeWsEzRsg,fAb5VPstQtGA8aCuzCa3BA,2015-10-01 22:44:38,0
299,yk4RXXV2gd87ZD7zj5fO4Q,WKMJwqnfZKsAae75RMP6jA,2013-02-16 16:34:55,0
300,I1MHrxdr98VXT-Dj-vEXLQ,XLrpiX-SgdGgfaEEAKg43A,2018-03-28 18:13:36,0
301,3YhG4h4Ok654iVfqdmkuRg,YoyIPNJthD3LF7XQdz4Tiw,2013-05-24 04:54:19,0
302,nogriAkw8oA9zHhQcwjl9Q,1HwrC10JhdZ3gihazojBkg,2018-03-24 02:50:04,0
303,lAW03ccfMEuRZiDqvVgc0w,LrVvMt3JMrjspAxNv_MoKg,2013-02-02 21:40:46,0
304,zxuxd6Hz2tKcpgZ71dYEcw,1D4AcM-qsTMmRMUkfiCwmg,2014-06-21 00:06:53,0
305,aYxrwlLyfYDK4DsJXTSPIw,RCh0wxJqytmO1F-yh_Fnxg,2016-11-18 03:04:50,0
306,whs2bL6uOx35epjNN2Bd3A,_yO6yp25eWVUUrMyu-WWdA,2014-06-12 01:37:54,0
307,vq4geAI3cbg4Pswnsjj_NA,OyEoAiFoIWCOxUz67gCOCQ,2014-08-23 02:37:36,0
308,kTWadbNJlvoJUbLsyjD9pw,zYyrtnI5BZ63s1c6w2G53g,2015-09-16 03:33:45,0
309,KyDNjtPbdRA-JEcxM1G--g,sObr37op3k51WFriY2zbkA,2013-03-05 01:46:45,0
310,_kvIhgVYgGUIgAzJ5M5C8A,9F_5-axmeqIRZgGx3JVQbw,2015-10-03 21:28:58,0
311,lAW03ccfMEuRZiDqvVgc0w,LbkPkUgVMThZMAW1heSTrA,2011-10-06 23:27:13,0
312,2MBf3TnpIg2HOxIjU-BGDQ,lcDOnVxamC95a057r6yyyA,2014-04-03 23:40:19,0
313,wRvMz57Aa_6znY65lSqkzw,cJCbxGdrvAoNQFotRBZpOQ,2013-12-22 19:58:45,0
314,FOfvCOaFZVOa_GIsViSPSA,tGl2jBbSVPEl27cw9ljDvw,2012-08-21 02:36:51,0
315,kRlC4Got8Uo9RHdEcWVMuA,HlwDNFhRZYMwweAPwioGWQ,2016-12-05 15:09:22,0
316,ud4I38ETpB9IIFokDtxu0A,6uT6Py3nhuNuEyMJ_IADZQ,2012-04-10 02:27:47,0
317,I9CWqw1wLLslBcqAZkEvzw,uib1LVQIQFu33OHvRGEsIw,2013-02-09 19:46:09,0
318,TIeXcKbDeGBy-UsgSjRJQg,bARvQz02raTnHmfhtdu3-A,2013-02-06 16:48:27,0
319,sVr6_v-lwixu3VREOO9XpA,c7HRVdatgTGaL3gczhrxfQ,2011-04-08 02:00:39,0
320,roGoHGWTkYrerml4wr6Wmg,tYE0zj5xKRubmV1H_nRo_w,2014-04-09 00:47:11,0
321,_9Nr_RrFuqmQ7n7vfkXRfw,Esf3-D_44pArPd9GqysoCg,2011-07-12 19:46:51,0
322,iR-m5rhCptOBgM7PtF9e2A,pKvFEnqpksgCZavBZD_Cyw,2012-01-30 23:36:55,0
323,3YhG4h4Ok654iVfqdmkuRg,WsFZqQ8X78nOVb9Lz4vcKA,2014-06-07 02:13:25,0
324,ksCxkj_BH4aOvdgPoFoxsg,BV5NWcUc3tGztiikQpJ0lA,2015-06-06 00:26:28,0
325,L7EPpzenzWgutMURVxp8rA,FZlbI7_mdb79DzaqRIAqtg,2012-03-20 03:27:45,0
326,sVr6_v-lwixu3VREOO9XpA,yURl5KBxbLUOEGyJg9nlVw,2011-05-29 00:09:52,0
327,NIGjBbBDVxslB7mW41LEBg,hqIUuqXO6HwUmUb2N4yGWQ,2012-04-17 00:04:36,0
328,M9tvS1fBTj6FRmLZKiFEAw,LXkm3ehWCSOxhoMcaStJxw,2017-06-24 19:06:35,0
329,r-4zmrheIIo-4rrKP2B_Ow,_WZCRH-WGJz7Go5Q0fGoSg,2013-12-10 02:16:18,0
330,tgsU2AYnlpa2mSYpD44OPQ,gBeQgtr7grReo7Q2yojDVA,2016-05-06 23:51:36,0
331,hqAr5h90By9XhU0JJaGqcQ,qSc-bVbrctbnIR1P6sQWNw,2012-11-26 23:56:00,0
332,NZDyr0_Kqdx5QmWfa3PxoQ,c4WjOzTvpMvAxmUspHfhOQ,2014-06-24 03:04:43,0
333,3YhG4h4Ok654iVfqdmkuRg,KgUqP0O_hdnPu1HUDN6Pwg,2014-06-03 22:56:12,0
334,3YhG4h4Ok654iVfqdmkuRg,--7PUidqRWpRSpXebiyxTg,2015-09-27 13:26:08,0
335,lAW03ccfMEuRZiDqvVgc0w,TOiZnful7ia6pEhkgJC9dw,2015-09-27 18:59:27,0
336,wfi0T-xq_P5sKQvwQitlYg,yjwUuX-OTrFLXr0tCTUqsQ,2014-09-20 06:24:16,0
337,3YhG4h4Ok654iVfqdmkuRg,R1lzLuWy8hHSLXXC2JWEYg,2016-01-13 04:29:05,0
338,TIeXcKbDeGBy-UsgSjRJQg,_JvLrwhzecpVgvlwYGc6iA,2013-02-23 21:03:58,0
339,sVr6_v-lwixu3VREOO9XpA,F3Qn7mmIEIeW_ut_Z6xt-A,2011-07-25 17:09:49,0
340,W9MCcOCulBnLyK5zlLVuNg,Eq5w0ZAW0PV30nNkJxJY_A,2013-12-19 04:09:24,0
341,nC9V777rlZbKWm3m0QlXYg,tXG-R0vRyPAUY1CfE52YAg,2014-04-12 19:00:58,0
342,aGmievy4-ibthEUTp4oMvw,fdez0D4ovth2k1IvR0ZbpQ,2018-01-19 06:12:44,0
343,rBeKFxV0PJ-wXMjaEa8G5A,m9ZXBK5X7lDzRBOWYnPopA,2013-12-30 17:47:29,0
344,gAdfSRAcKmoG5mXWNXjZpA,k8Kh17B9El3zPIDAhLdMeQ,2012-08-08 01:48:13,0
345,r-4zmrheIIo-4rrKP2B_Ow,_v8Ccd70N6uXw8muQeyhOA,2013-05-17 22:11:18,0
346,3x-kbXQUhrsWOcp8mUimbw,MMOeXmCQ0MCWl4OInCnfWQ,2016-04-18 00:01:50,0
347,TIQfgCNYEkcAQXeUthDoJQ,mVG8DiWaSsryRyIN7nubew,2014-04-08 22:37:25,0
348,I7NLWBIfqcSns-P9B_4jfg,6-iHwK72Ji9yP9lY0CH4LQ,2017-11-17 02:01:42,0
349,_9Nr_RrFuqmQ7n7vfkXRfw,T4SBFuxY23-6JsKOregx5w,2011-07-30 23:47:08,0
350,85DoT79MsiaXDtyNjGscyQ,1HwrC10JhdZ3gihazojBkg,2014-07-04 20:26:00,0
351,3x-kbXQUhrsWOcp8mUimbw,7JCjanZMnRu2khh4FzAZIQ,2016-08-29 02:31:39,0
352,Gv2wHeY8sQuyEUS8yX56HA,uiBnQv48kXMcqMNtfEC2kA,2015-01-25 23:28:51,0
353,r-4zmrheIIo-4rrKP2B_Ow,sT6Dw9qekl4LO2nGUx8V3w,2013-09-20 18:16:53,0
354,I1MHrxdr98VXT-Dj-vEXLQ,TNLyWr5_vgg1qjb5BvQMGQ,2018-02-05 00:02:42,0
355,xGS_mlHcCUipSKXrHk6CGw,B3JF06ctShiYJeg1FyJ5jA,2011-08-18 01:58:33,0
356,kDRvn_aNSnP9OOfcfeqV7w,R5cF_kxMo_R0QlPrMAElcQ,2015-06-07 03:25:08,0
357,G3h8pIclwUbuu3itJqF7ug,h2ZjY4sI-8jAWhfbZcedDA,2012-10-31 21:46:32,0
358,EIpPME2cIuNbhfXrtsSApg,RWramD7ZyYBrG8PdV02RYw,2015-02-14 01:20:04,0
359,HpDFWnX-56Dpgmsw4ddohA,PjTPue4TRCVLjf2wPxSAaQ,2014-03-23 03:34:02,0
360,y9ny5Al52eLS4xwNE1unqg,3koeM2Blt-4rEmVIJAZf8Q,2013-12-18 03:06:59,0
361,I1MHrxdr98VXT-Dj-vEXLQ,XUnOrn2ZPom7cJCfG9syXw,2018-02-05 22:31:46,0
362,TIQfgCNYEkcAQXeUthDoJQ,8PDzmzcYHoMjpYh1GKj0bw,2012-11-20 07:19:43,0
363,SnF_mtR6sD9-6nHrRLL_0g,tt4lgEAXQcS_Cdy8cbb3rw,2016-04-23 18:49:25,0
364,VuAFIOqq49PeQ2eJKDj0Ew,b4DcNSlKBGIoOmX7PLxmWw,2014-04-01 18:46:16,0
365,M9tvS1fBTj6FRmLZKiFEAw,AHH1ZkYoXuxr1caaaF5kvA,2016-12-29 20:51:24,0
366,TIeXcKbDeGBy-UsgSjRJQg,I2Z9Bt5O8DAJYD6ltiZOrg,2013-02-08 16:29:33,0
367,9SmZsp2AaXhXr4tinaoeAg,C2WUt114WoYu_f2JjNXssA,2012-01-10 13:27:20,0
368,whs2bL6uOx35epjNN2Bd3A,WsFZqQ8X78nOVb9Lz4vcKA,2014-06-06 22:44:56,0
369,R6M5aafvjMWxOaIzhAd44w,z6SVTb9eFIcWVpKXIfFEvQ,2013-02-22 08:38:28,0
370,vplTH_8XAkXW5Pk76Em4EA,Xfl0SmJiOy0QFmwV7ce6EQ,2015-04-11 04:49:10,0
371,sVr6_v-lwixu3VREOO9XpA,dfABg6ZNete0hf5KgK7yCg,2011-08-14 19:08:58,0
372,IHR7HRQINN74foxbztPSGQ,Po-zB9IJDX0ofDtpl4cWGw,2011-07-16 05:26:56,0
373,UgWvxLS9xFvOxLILqxez2Q,s8KNTkHGjMnzx5zcnWBbwQ,2011-12-02 00:13:07,0
374,2XPFAxICeBIAZC74z5qAEw,wCeVZcCMuflmgzjFrPiYPQ,2012-06-04 05:56:59,0
375,VjA1teP4BA2y9ZNzfihr0w,9Zn5_-NnGChZ6G-CUyBX8g,2018-01-13 05:52:57,0
376,2feiZFzICp_mLONEpzY0pA,4F1YGRIy8BbIlkY-OC3x4A,2013-06-04 12:50:50,0
377,uDz0QyzzpuVP_CKIonhS4Q,0IdDSSNGXZY-qH9In5cDng,2011-04-22 00:30:29,0
378,TIeXcKbDeGBy-UsgSjRJQg,blnPWUAm6lTI5VGq1JSr3A,2013-02-08 05:31:04,0
379,BpLBqs80ATMyAMkOacr8Rg,PtEpOKzGAdexlPeGCC3qsA,2016-01-10 05:10:17,0
380,eMHDd029OvjzUhtFPxr5iw,UmtLwHKvTYgmw5GR_aqeSg,2016-01-09 02:06:56,0
381,TIeXcKbDeGBy-UsgSjRJQg,ibhRPfV4SiqDeBKuuAhpWg,2013-02-23 16:31:05,0
382,WEEDcjA_tH8ctnrsJQQ5wA,2AYNaQcQcR1UqIt7TOpOhg,2016-11-16 05:22:33,0
383,9SmZsp2AaXhXr4tinaoeAg,H5cH1BbNfP5YEkytAQaYrg,2011-08-15 00:30:41,0
384,TIeXcKbDeGBy-UsgSjRJQg,XN6KG2COldXhNEYFyPQDLA,2013-02-16 20:22:59,0
385,l9be6lRlJhumEM8ruMMJ7g,LjC6D4eclL9S_e2TH4XauA,2013-12-16 21:53:48,0
386,9nafgUuDMI2wZjul_-vXCw,YVtmLzTDDEZcP7ywMqTkRw,2011-04-06 21:41:44,0
387,wfi0T-xq_P5sKQvwQitlYg,4UVUkWEcDEFUru6U9k_vIw,2014-09-20 06:29:46,0
388,8NL6IWvNOalhCdgRPSGYUQ,oSayyuU2ngd8rWEGGb4_KQ,2017-03-19 19:21:40,0
389,lAW03ccfMEuRZiDqvVgc0w,lmlXgMqq36OUHRrXJtl4RQ,2011-07-26 19:51:17,0
390,TIeXcKbDeGBy-UsgSjRJQg,Y9j4TQT0vvi8QlP5IPcdEg,2013-02-08 16:48:00,0
391,atd2gYBRWO_rtdfJdc-pHw,CyGxCUdTRGUPKGOgzC6Zug,2016-01-12 08:22:54,0
392,rBeKFxV0PJ-wXMjaEa8G5A,oL6fdaDu0YMzHNJqbyrqQw,2014-01-14 21:13:35,0
393,G3h8pIclwUbuu3itJqF7ug,u0erOT96yooGb5mdOqtsSQ,2012-11-17 23:37:19,0
394,nC9V777rlZbKWm3m0QlXYg,dCITjr2RMTmrX33_eFaMKA,2011-10-09 02:01:46,0
395,b_1LJQVNVO0ksCeWsEzRsg,16OLHwAY1ROAtedtzsdmZg,2015-09-29 21:49:59,0
396,xTlqpuuqtO0FWs12gd1v6A,1tm-CQ4-dFxY03fAScQ01A,2014-10-03 14:39:00,0
397,IHR7HRQINN74foxbztPSGQ,kkR4hXKGY2WgU52osjIqyw,2011-12-29 09:20:47,0
398,lAW03ccfMEuRZiDqvVgc0w,qoLyrfFndYj_vVBcNptOdQ,2011-10-30 19:21:27,0
399,wf6JJJCNRwkJCjKLZ-s-aw,Mq9gCgsWS6-_1HMUH7iiXw,2015-09-11 00:09:54,0
400,UBJyvq29CsaAqYI8vloS-g,slTJuLuvs5x-TtBClXMOYw,2014-08-26 20:45:59,0
401,pSAl8EIpINSjJID-VQOlhA,RM1s2p6Bh2ElzD-_D7uzUw,2016-01-23 17:45:56,0
402,rWGAfSAmh9rfemvGco_0Rg,-s8NdZJQEeJoPYBw0GFcKQ,2010-04-25 02:16:40,0
403,vplTH_8XAkXW5Pk76Em4EA,wqj6JquckEOs1h7rs376kQ,2014-04-19 01:40:51,0
404,3YhG4h4Ok654iVfqdmkuRg,p8IG_nT1gOBkjVJqqonJlg,2014-03-12 23:46:34,0
405,eSSMdkCnfVe1YEU8hcK5bg,EAqY5P_OQybvxQ1cNJRZcg,2013-06-15 20:40:05,0
406,w171mA7wzYhViSzc5hkydA,1EIESRDidLl1QNwaLgqPHg,2011-11-02 00:47:44,0
407,vU-gy6iAybFGseHpU6_jmw,jEvoDXtF3xMJsiPPbqGSmw,2015-06-12 21:38:25,0
408,Vwslifegl59fQVOe5BH1gw,H_m3cZIW9zFQSWhUt-gR7w,2012-06-01 19:34:04,0
409,NrgJ-4n6ZtSm4wMLroEayA,apTNTiSY2RluAByxOY1D2w,2011-08-06 03:17:17,0
410,G3h8pIclwUbuu3itJqF7ug,O_09u70gUO4JBY-8Yp9HKw,2014-01-20 01:20:31,1
411,Vwslifegl59fQVOe5BH1gw,ULupb87b2qwWMe1EF5Av2w,2011-07-15 23:35:13,0
412,h6gKLcDnpMR03f6hmWIywQ,dJINO-g_RfwsJcuj9uumdA,2011-07-21 23:26:46,0
413,iR-m5rhCptOBgM7PtF9e2A,s_NIeyF8OZTfLQXWfeqNCg,2012-05-25 02:38:19,0
414,wsoQQEGjBUEVTo1cn1fq1Q,avCo1KUMxcfoBoSRuetLew,2018-01-28 01:46:41,0
415,jwLk7oyj1K566Z5OVF2bQw,X2SypuDcyLuMR8eelW06lg,2015-05-19 00:01:15,0
416,7t_fmc4Ag6ACRXjYQGJ2rA,4F1YGRIy8BbIlkY-OC3x4A,2017-04-14 22:07:00,0
417,EIpPME2cIuNbhfXrtsSApg,X-qZBwsuOVwxjFFChEsW3A,2015-09-01 22:43:36,0
418,R6M5aafvjMWxOaIzhAd44w,btYcKUrE0Jc9UUQjlT3zjg,2014-03-14 23:59:47,0
419,S9zMHMOyCZCmmZW1bgWE-A,MlLct82m1l2RxwC_i_D4jw,2014-09-04 18:15:03,1
420,weB8wGdi1A1SXh8CMCXDTw,4Ws7AHG6lLck3LIq39IL9A,2017-03-22 20:49:57,0
421,r-4zmrheIIo-4rrKP2B_Ow,0HUMwGGWabIdOAkdMqE3VQ,2013-08-29 03:58:36,0
422,vhBJpop-h0FfMHo6tgrylg,hnjYcJvTHnQWd_z5w4GTdQ,2013-09-03 01:56:32,0
423,pSAl8EIpINSjJID-VQOlhA,5nlpLTaOXgDQgKBHhAzm2g,2015-09-07 01:37:40,0
424,TIeXcKbDeGBy-UsgSjRJQg,GYc-yKv4M-3qJcvaWydowA,2013-02-16 20:41:15,0
425,_ufG-6QfPQyOg8wrH-6e2Q,fdjzXyPw1Zt2avRokULJOw,2017-06-13 02:42:51,0
426,3YhG4h4Ok654iVfqdmkuRg,WsFZqQ8X78nOVb9Lz4vcKA,2014-10-05 01:42:28,0
427,70xEA_JANF_ASLxqbDl8SA,EUwWwqimcM_Fb7DJkXLzHg,2013-12-02 04:26:25,0
428,Vwslifegl59fQVOe5BH1gw,fM6XQeGW70a4EFbjqAAy3Q,2011-04-24 02:19:04,0
429,TIeXcKbDeGBy-UsgSjRJQg,QQiFz7ZkslaoPUJKZGKOxw,2013-02-26 23:37:27,0
430,cSyDw2Dzmgfu2GsKlLJmNQ,jouV5hLghdm-WVw4Hgr3qQ,2017-04-19 20:32:13,0
431,vq4geAI3cbg4Pswnsjj_NA,f9_TLVlUHBv0869CygEbZg,2014-08-25 03:33:20,0
432,VWm4wgG0-Ca0ANLI_Eb6JA,MlLct82m1l2RxwC_i_D4jw,2016-05-14 23:23:32,0
433,UBJyvq29CsaAqYI8vloS-g,nLjDhc5lzWe6g5b6iUpzMA,2014-08-29 20:06:20,0
434,IHR7HRQINN74foxbztPSGQ,JEQjojW-0JlhMhmpXTAsbw,2011-07-29 07:24:12,0
435,3YhG4h4Ok654iVfqdmkuRg,djBNwxO6i_Gwwe_gSf4Mig,2015-05-28 23:55:55,0
436,EZYxgOLy08JIxT6axW_jfA,9hQNxW2PrqLq5tVciT3OnQ,2015-09-17 23:44:22,0
437,qXt7Y9eELdzt07qaFUtv3Q,frcuwzlHS2BevSEjZnGsJQ,2012-01-07 18:29:25,0
438,8cDTy-I2sgl0cdOOqY62tg,weU3ci5UJGa1T1o5gzNJQg,2016-02-28 20:28:29,0
439,nce2tMopGhsuSjBJ47LVJg,Esf3-D_44pArPd9GqysoCg,2016-01-23 22:31:34,0
440,yFOhA0a7toBwUffjC68FrA,NEAGNjgBXlSBAYbCoSEVOw,2011-07-21 22:44:56,0
441,G3h8pIclwUbuu3itJqF7ug,Wln_3egrGnPQagNrdAVH7A,2013-02-12 19:05:14,0
442,lAW03ccfMEuRZiDqvVgc0w,MNJHD2Aku1oC2MABnoWoZg,2015-05-18 01:16:17,0
443,R6M5aafvjMWxOaIzhAd44w,Vfd7HQ0d8r4p2xEdziPDvA,2013-02-22 08:13:34,0
444,c2uNdZrnA1jpiaFwr9VpHw,ep7gFSrvNsiCpDXJrapg1g,2013-05-27 00:11:22,0
445,S9zMHMOyCZCmmZW1bgWE-A,5nUFmpRZQQ6kSQ3Qe2TDGA,2014-09-07 02:31:05,0
446,G3h8pIclwUbuu3itJqF7ug,mwY2fRc4vuyG1CyofJjqfQ,2014-04-10 20:19:18,0
447,bu93Lzst7sNG-88X1KLioA,FVTuw609lc6_iDfyR8_cJw,2012-01-06 23:33:33,0
448,3YhG4h4Ok654iVfqdmkuRg,sppblBJf0Qrk5M-fktwefQ,2013-12-07 23:56:44,0
449,NrgJ-4n6ZtSm4wMLroEayA,_DnAn3D-USQ8cL1WXUiG_Q,2011-08-03 04:06:15,0
450,EIpPME2cIuNbhfXrtsSApg,RuEIK45gBF5iDbYoSa9tOA,2017-11-30 03:50:16,0
451,2XPFAxICeBIAZC74z5qAEw,N9Sqwva5v-ybQN2x0g4ypg,2012-10-15 18:07:22,0
452,rWGAfSAmh9rfemvGco_0Rg,BlzJoDR0Nw-iDkVcl1jFDg,2010-04-14 02:43:31,0
453,qJ5UzNePAYjkCDeB5XXbdg,YVtmLzTDDEZcP7ywMqTkRw,2010-12-23 01:52:48,0
