business_id,name,address,city,postal_code,stars,review_count
iPAAJA9D6ZG5EkhVb8kS1g,Serenity Spa & Laser,3409 Gateway Boulevard NW,Edmonton,T6J 5H2,1.0,6
RdWvsDGry_mQrBOEtYiS5A,The Wig Boutique,10123 123 Street NW,Edmonton,T5N 1N1,4.0,8
YSmh3UwoCPzoLytbYKYBLw,Barbecue King City,10606 - 97 Street,Edmonton,T5H 2L6,4.5,6
IGCOAAkyHLksdnvyWhmqYw,Oranj Sushi Bar,West Edmonton mall- 8882 170 Street NW - Suite 1648,Edmonton,T5T 4M2,2.5,34
fTH3JleSySfE0d2dCx73sw,Two Men and a Truck Edmonton South,3528 - 78th Ave NW,Edmonton,T6B 2X9,1.5,8
2Z8LWDUbrUbe-o3KZE2r7Q,Dagu Rice Noodle,10408 Jasper Avenue,Edmonton,T5J 1Z3,4.5,10
E3z_B80sJS7gqP0nNRFSSg,Men In Kilts Edmonton,6556 28th Ave NW- 333,Edmonton,T6L 6N3,4.5,8
PjWv-WZKYtkKbqOG0y83ZQ,Thien An Restaurant,7304 101 Avenue NW,Edmonton,T6A 0J2,4.0,25
-AhpS4MUSdYWg8SwZpV6eA,Tokyo Express,5220 23rd Avenue NW,Edmonton,T6L 6Y7,2.5,9
ivqoS7vO__2-rerN_IjZmA,Irie Foods,2807 Mill Woods Road NW,Edmonton,T6K 4A9,4.0,21
QOLZ390GGFEBpnky2oNjjA,Be-a-Bella,6510 112 Avenue,Edmonton,T5W 0P2,4.5,10
H3bwwCHekjRPiE1n8CvV6g,Mac T Donair & Shawarma,14245 23 Avenue NW,Edmonton,T6R 3E7,3.5,11
YiGw-_idlbUXLmUaEAsi8A,Don Day,3212 Parsons Road- Suite 101,Edmonton,T6N 1B3,4.0,13
qxDVtIq0EtvOtVKDwbYOiQ,Tony Roma's,10362 51 Avenue,Edmonton,T6E 0A7,2.5,26
PnU06WLiaqDeaNSSRDH1cg,Wendy's,198 Ordze Avenue,Sherwood Park,T8B 1M6,2.0,8
wqj6JquckEOs1h7rs376kQ,Pho King,9103 118th Avenue,Edmonton,T5B 0T9,4.0,58
Ccm4cVlEL9cpiFN62Lkfig,Days Inn Downtown Edmonton,10041 106 Street NW,Edmonton,T5J 1G3,3.0,9
V-C2GNP-I6gfq1kBCoxhmQ,Kumi Nail Beauty Bar,10542-102 Avenue,Edmonton,T5J 3P3,4.5,13
RSZB74CzfP_GOGTKmgfLWg,FIX AUTO  SOUTH,2938 Parsons Road NW,Edmonton,T6N 1A4,4.5,6
w-O9TAg-7KH038ueOoi5WA,Seorak Teppan & Bar,10828 82 Avenue NW,Edmonton,T6E 2B3,4.0,46
-gjfaNYXAVqk3N1fhQmB6Q,Cabelas,6150 Currents Drive NW,Edmonton,T6W 0L7,3.0,20
71MulAHeKm5p2kIIGYEwpA,Italian Centre Shop,17010 90 Avenue NW,Edmonton,T5T 1L6,4.5,41
53UWnsIIFFbcBEBhgnNQmw,Rainbow Car Wash,2978 106 Street NW,Edmonton,T6J 5M5,3.5,7
Pkvs0bMBlJJ0nMjX2iKFGw,Red Robin Gourmet Burgers and Brews,8005 Emerald Drive,Sherwood Park,T8H 0K9,2.5,38
RuEIK45gBF5iDbYoSa9tOA,The Underground Tap & Grill,10004 Jasper Avenue NW,Edmonton,T5J 1R3,3.5,96
GnTb5xCf3KoO4Yn5wqP56w,French Quarter Farmers Market,8527 91 Street NW,Edmonton,T6C 3N1,3.5,8
n8F6d2M3vGfQSZCXy_2ptg,Second Cup,Coronation Corner- 11128 - 142 St. NW,Edmonton,T5M,2.5,9
7sak6hzo7YKcgDsngUov1A,Olly Fresco's,10030-107th Street NW- Suite 101- South Tower,Edmonton,T5J 3E4,3.5,16
RaZJPBWJbVZuyN2dgXNB_g,Goddess of Beauty,145 Avenue Northwest- Suite 11848,Edmonton,T5X 2E3,1.5,18
8p9TNDj2r-rf1pPmBSc5wQ,Boston Pizza,11023 23 Avenue NW,Edmonton,T6J 6P9,2.0,22
dEotxkNxYaoG_7TS3kzUvQ,Cinnzeo,8882 170 Street NW,Edmonton,T5T 4M2,3.5,12
D3_-NRyOAVzAnWv6ieWxZA,Connor's Irish Pub n Grill,386 St Albert Trail,St. Albert,T8N 2X1,3.5,8
4xvm_bbooEMkle0Bh9Rm4g,Celtic Management Services,2833 Broadmoor Boulevard- Suite 252,Sherwood Park,T8H 1Z2,1.5,7
Q6ABgQZVD1aRCs0fozlj1g,Crimson Empire Tattoo,2333 90b Street SW- Suite 101,Edmonton,T6X 1V8,4.5,19
7bcvLrwVEZN9iEeHxQrJPw,Tokyo Express,12816 137 Avenue,Edmonton,T5L 4Y8,4.0,10
yLIn3po-fKb0T3UIoJdiyQ,Famoso Neapolitan Pizzeria,11750 Jasper Avenue NW,Edmonton,T5K 0N3,4.0,117
KpxZYGTUQM2ygfDuUiC76g,Macarons & Goodies,50 St Thomas Street,St. Albert,T8N 6Z8,4.0,10
BTN95ziyTsLpMIoh2ing2w,London Local,2307 Ellwood Dr SW,Edmonton,T6X 0A9,3.5,35
nymWv92UA5WYs_iLCKg9pQ,Viva Clayworks,10125 81 Aveune  NW,Edmonton,T6E 1W9,4.5,5
goUEqLwAAF_yZt8lBz7q6w,Thanh Son Restaurant,11012 107 Avenue NW,Edmonton,T5H 0X7,4.5,8
eOko5M1AvsmUF3ipOz8jRA,Made By Marcus,10426 82 Avenue  NW,Edmonton,T6E 2A2,4.5,57
f06mf_7bT8FibS2UejNrfg,Blush Lane Organic Market,Unit 8135- 102 Street,Edmonton,T6E 4A4,4.0,27
F5suXzCkLLgHw99dhzXn8g,Delux Burger Bar Magrath,14111-23 Avenue NW,Edmonton,T6R 0G4,3.0,34
Gtn4_eWhhkjCVI613L2ZqQ,Starbucks,5520 Calgary Trail NW,Edmonton,T6H 4K1,3.0,9
DptW6vZmrd7ttS0RCaWx2w,Xwrecks Restaurant & Lounge,9303 50th Street NW,Edmonton,T6B 2L5,2.0,7
XulpsPGP6Zy1C9tbezUazg,The Avenue Clothing Company,10344 82nd Avenue NW,Edmonton,T6E 1Z8,3.0,14
aAadqM2ezCEGdSqhx78ZCg,Grandma Pizza,5677 Riverbend Road,Edmonton,T6H 5K4,4.5,7
O9W0Qs32RL5kU2_9oqZCKQ,Pho Hoan Pasteur,6566 - 28 Avenue NW,Edmonton,T6K 4C8,3.5,32
9ErL3RgoLljuSZdDmk-iRw,Earls Kitchen + Bar,194 Ordze Avenue,Sherwood Park,T8B 1M6,3.5,43
ich1CjVUKBR6Rs7EYAnqBQ,Sherwood Park Bottle Depot,252 Kaska Road,Sherwood Park,T8A 4G7,3.0,6
UqMcnY7B2WbvkC7DDnTCDw,Villa Bistro,11520 100 Avenue,Edmonton,T5K 0J7,4.5,19
SUOGGUwXmjSfM-FPryBJBw,Princess Lingerie Boutique,520 Riverbend Sq Nw,Edmonton,T6R 2E3,3.5,8
d8tLbQ9o3aVdOLgueJtYXw,Jay Bee's Diner,3633 118 Avenue NW,Edmonton,T5W 0Z3,3.5,37
Aa0lDzrdkiiYGJfKjJxcww,Coliseum Pizza & Steak,8015 118 Avenue NW,Edmonton,T5B 0R7,3.5,68
ISBBeqLeERHiKfqa7PZkuA,B's Diner,10037 82 Avenue NW,Edmonton,T6E 1Z2,3.5,16
P9VrCQBcyoDmMV5xtlOBsQ,Save-On-Foods,10180 109 Street,Edmonton,T5J 5B4,4.0,33
ZznSNkRERGH8l-wSFJKsEA,McDonald's,12350 118th Avenue,Edmonton,T5L 5G8,1.5,11
_6Iw4dgSxyoINHgtjruu3Q,Mini Super Pars,9312 34 Ave NW,Edmonton,T6E 5X8,3.5,5
83qFBPNd9wJXI4098iOn2w,Henry's Interiors,10247 124 Street North West,Edmonton,T5N 4A3,3.5,12
xRQhHiz9Vewp9YV1Jx_GhA,Dynalife DX,8035 104 Street NW,Edmonton,T6E 4E4,3.5,5
z2NIiFtXFRgqqcPkVUso7Q,Ghossein Rocks & Fossils,1447 West Edmonton Mall,Edmonton,T5T 3J7,3.0,7
CzhPYY5-OdPLcEC2BT8rkg,Khan Kebabs,3927 106 Street,Edmonton,T6J 2S3,4.5,8
DE2jYqN2ST6Zfix2fSW1sA,Variant Edition Comics & Culture,10441 123rd Street- Suite 102,Edmonton,T5N 1N8,4.5,5
tbzSqxMF-RSPQyA9qJS52Q,Q-Nails,5235-167 Avenue NW,Edmonton,T5Y 0L2,4.0,8
Tqt99-TsbRT4bmsXHyA1lA,Rostizado - by Tres Carnales,10359 104 Street NW- Suite 102,Edmonton,T5J,4.0,186
-DHVZZ0OLrBGVS0UAzkmDw,Cash Canada,9203 34 Avenue NW,Edmonton,T6E 5T5,2.0,5
g_XpKTFD7oPt-tVXmpdnTw,Chettinad Aachy's,15525 Stony Plain Road,Edmonton,T5P 3Z1,4.5,16
pPFv6CTFK5i8FNj8f3_pVg,Sloppy Hoggs Roed Hus,9563A - 118 Avenue NW,Edmonton,T5G 0P7,3.5,115
s8KNTkHGjMnzx5zcnWBbwQ,Famoso,13655 Saint Albert Trail,Edmonton,T5L,3.5,60
lgrrHTUt96Ic_pczIgMLIA,Jeff's Auto Glass,15047 118 Avenue,Edmonton,T5V 1H9,5.0,10
t4sNPmBlDoYwJQD4CnW72Q,Versato's Pizza,12753 50 Street NW,Edmonton,T5A 4L8,4.5,24
oQyugC9sn-M0dK4QllzeNA,Don Cherry's Sports Grill,13310-137th Avenue,Edmonton,T5L 4Z6,3.0,6
rhqyJ9sN-lb2JblkVFe13A,Alberta Motor Association,11220 109 St NW,Edmonton,T5G 2T6,2.0,26
1GVRe_vfFHLMNtE3Gfv3zg,MacTaggert's Brewing Co.,17328 Stony Plain Road,Edmonton,T5S 1B5,2.5,9
5teK-uR386Y4joyfWs8gMg,Myo Centre,13506 127 Street North West,Edmonton,T5L 1B9,4.0,6
8qet7X6_l-sYCA_Z5NwoHw,Eye of the Lotus,10653 116 Street NW,Edmonton,T5H 3M1,4.0,18
XOdi_mGwtMM0JAbSE-fSAQ,Jugo Juice,5146 Windermere Boulevard NW- Unit 112- Building 23,Edmonton,T6W 0L9,4.5,7
fmeU9uSwRHpfBSNnYQbeXQ,Good Taste Chinese Take Out & Deliver,10933 23 Avenue NW- Unit 115,Edmonton,T6J 7B9,3.0,13
mvJazJqQvm7CO7kykpDptg,McDonald's,6215 199th Street,Edmonton,T5T 2P4,2.5,17
Q_epla2UIUaSgT79ov5Yvg,Beez Healthy Fast Food,8922 112 Street NW,Edmonton,T6G 2C5,2.5,8
5vFaHSP7C0gL-kpXi9SQuw,Walmart,6110 Current Dr NW,Edmonton,T6W 0L7,2.5,12
6wU-38iNIVOOX0AFhUYsLQ,Earth's General Store - Downtown,10150 104th Street,Edmonton,T5J 1A7,4.0,16
M9QyLU-Mr7l1lrvCzRmPKg,Ashley HomeStore,1430-99Th St Nw,Edmonton,T6N 0A8,1.5,27
76yE6HxRSjx4F5Bu-H6eow,Fred Broadstock Pool,15720 105 Avenue,Edmonton,T5P,4.0,5
vjktCCFoOBS_9j-O2-ub3Q,Life Italian Restaurant,220 Lakeland Drive- Unit 370,Sherwood Park,T8H,3.5,12
IdbqY1FOfaVKQHHlmfXcag,DynaLife DX,10150 - 102 Street- Suite 200,Edmonton,T5J 5E2,2.5,8
EjKQIFt25DU1HMcCyhBHxQ,Town Shoes Clearance Outlet,1403 99th St NW,Edmonton,T6N 0A8,3.0,6
9gniZ74jr_48sphqXZGTJg,Best Buy,4250 137 Avenue,Edmonton,T5Y 2W7,2.0,12
LIEbbi1sN6Cc7wtYw1e8AA,The Rock Salon & Spa,6 Perron Street,St Albert,T8N 1E4,2.0,14
mmiq9RX_N-Ei5dXpdEGFUA,The Root Seller,16735 Zaychuk Road,Edmonton,T5Y 6G5,4.0,5
0tWbQOfwGqH7IXcE375p0Q,The Funky Chicken Kitchen,1638-8882 170 Street NW,Edmonton,T5T 3J7,2.5,8
sBNPyLSa8Ah_Fj4bTfWAUA,Kent of Inglewood,10816 82 Avenue NW,Edmonton,T6E 2B3,4.0,9
jTIGcVNnuXasq6jYBblixQ,Staples Business Depot,10330 101 Street NW,Edmonton,T5J 4X1,4.0,8
Hd4AoexuLcVn192yeG1vbA,Skyview Nails,13324  137 Avenue,Edmonton,T5L 4Z6,3.5,11
28lkUeTpRzggwVZvq-BxBg,SKECHERS Retail,170th Street- Unit R-113,Edmonton,T5T 4M2,3.0,9
5nlpLTaOXgDQgKBHhAzm2g,The Burger Joint,9132   23 Avenue,Edmonton,T6N 1H9,4.0,87
3fzqVKBxVXjwb3GorguhPA,Lucky Supermarket,13851 127 Street NW,Edmonton,T5L 4Y5,4.0,18
T6x2JIoedrRXnTXKF7-zeQ,Accurate Appliance Services,9636 155 St Nw T5p,Edmonton,T5P 0A2,5.0,17
nDD_6elPOfDe0eRk9xVHNQ,Normand's Bistro,10177 99 Street NW,Edmonton,T5J 5B3,3.5,32
WDsn29o6vk1USqm6UTiQAA,Thrillscape,101-15397 117 Avenue NW,Edmonton,T5M 3X4,4.0,8
VKBuUNM_9TGvle-Agq-bjg,Regrub,8219 104 Street NW,Edmonton,T6E 4E7,3.0,48
myW9WV0J5ERusoHqK51plg,Martini's Bar & Grill,109 Street NW- Unit 9910,Edmonton,T5K 1H5,4.0,6
Rf7ChSNhY3U3SzBVxpup1w,Billingsgate Fish Co.,7331 104th Street NW,Edmonton,T6E 4B9,3.0,16
v-CGMnVeRT_xRV6q_B7ySw,Urban Shabu,168-9700 105 Ave,Edmonton,T5H 4J1,3.5,24
eI-4-Y8iQonHTXbPYDsYNw,The Beauty Parlour,10011 82 Avenue- Suite 2,Edmonton,T6E 1Z2,4.0,42
o3ZzCZCSqK70-S_NnQ4DZA,Wing's Restaurant,588 Hermitage Road NW,Edmonton,T5A 4N2,2.5,14
HcP1OUko6VaXLfVDYh9hXg,Sherwood Park Dodge,230 Provincial Avenue,Sherwood Park,T8H 0E1,1.5,21
rq-JKFfaumXhMWswTAGDqw,Greenland Garden Centre,23108 Highway 16,Sherwood Park,T8A 4V2,4.0,19
UKKvuXEOTDj_RStMMUf1Mg,Easyford Meats,12165 Fort Road NW,Edmonton,T5B 4H2,4.0,6
nt3s_bLQirMU2WysUQ62Sw,DAVIDsTEA,5015 - 111 Street NW- Unit 38,Edmonton,T6H 4M6,5.0,11
e911ksqo9xiQo6UYQ4iNkg,Go Kia South,3030 Gateway Boulevard,Edmonton,T6J 6V4,1.5,38
JB1wcYXHPuAc4izej4vyNA,SKYN,9450 137 Ave- Ste 174,Edmonton,T5E 6C2,2.5,9
KnV4SqaJfl44qOvhTGFBSQ,Mucho Burrito,222 Baseline Road- Suite 326,Sherwood Park,T8H 1S8,2.5,16
136iuMkyEda_6tmkMI5haw,Gyu-Kaku Japanese BBQ,10416 Jasper Ave,Edmonton,T5J 4R5,4.0,32
fycMe9LC7-O5ezKFrU-r_g,Pho Hoa Noodle Soup,9719-9723 106th Avenue,Edmonton,T5H 4K8,3.5,21
MaLSzk58NOID1CSLjHH45g,Karries Kostumes & Dance Supplies,2003 Tudor Glen Place,Saint Albert,T8N 3V4,5.0,12
N-ej51lLtIl4TMC-Qb3k4A,Zen All-You-Can-Eat Sushi & Grill,7618 104 Street NW,Edmonton,T6E 6B8,3.0,90
-0Ym1Wg3bXd_TDz8JtvOQg,Yelo'd Ice Cream,10150A 82 Ave,Edmonton,T6E 1Z4,4.5,105
Y-2Vjxwv5TbV_Wfnxei6Vg,The Soup and Sandwich,2833 Broadmoor Boulevard- Unit 144,Sherwood Park,T8H 1B4,4.5,8
utUv4P4TxFyscH_O1HZUXg,Best Auto Detailz,6916 68 Avenue NW,Edmonton,T6B 3C5,2.0,5
-mhDGGy1PgKLDZJZHQZsHg,Swiss 2 GO,4625-118 Avenue,Edmonton,T5W 1B2,4.5,7
GJkLA1CII3JPaGvzgVRsgQ,King's Court Barber Shop,4211 106 Street NW- Suite 144,Edmonton,T6J 6L7,3.5,5
f2r0YzFcaFl3jSg4cST68w,Coco Deep Fried Chicken,3350 Parsons Road,Edmonton,T6N 1B5,4.0,56
Ajme9F86-AyiVvvfocWYtw,Westmount Shopping Centre,1125 Westmount Shopping Centre,Edmonton,T5M 3L7,2.0,19
rwNTs1Fw94lrHtkr5OFrkA,AmSteam,13051-156 Street,Edmonton,T5V 0A2,4.5,14
SYv9JIHI7y6L7XiqONqq1g,Microsoft Store,1723-8882 170 Street,Edmonton,T5T 4J2,3.5,7
0ICfbEImE0gUZc4kSZ7QHg,Reliance The Furnace Company,8545 Coronet Road,Edmonton,T6E 4N7,2.5,27
wBxTjmTpT8E0s6DIcaaDCA,Dumplings the Restaurant,2431 Ellwood Drive,Edmonton,T6X 0B2,3.0,8
imfSiNMesWjGTSX7xLDHXg,Brew Ville,8927F 82 Avenue,Edmonton,T6C 0Z2,5.0,17
7NH9d6yyGwoMUiueaOZstg,Canadian Tire - Sherwood Park,169 Ordze Avenue,Sherwood Park,T8B 1M6,2.0,21
QdoYSHx7O3IGxWGod0LwCQ,Snap Fitness,9925 109Th St- Unit 9925,Edmonton,T5J 3M9,2.0,6
9uiKSmc6aqSEFTByvT683Q,The Edge Style Council,9933 104 St NW,Edmonton,T5K 0Z2,4.5,7
9qZvv2kjUnnf0BBTksi56w,Michael Kors,2307 8882-170 Street NW,Edmonton,T5T 4M2,1.5,10
RLr68X0R9xlT2DiXtbkPRA,Who Cares Wear,11222 Jasper Avenue NW,Edmonton,T5K 2V2,3.0,17
IlLnzrqf-Numm8GUpwTXOg,Riverbend Veterinary Clinic,5611 Riverbend Road NW,Edmonton,T6H 5K4,4.0,8
QKFojAIRYfQQzwssuoKjzw,Edmonton Fringe Festival,10322 83 Avenue Northwest,Edmonton,T6E 5C3,5.0,11
MimXaE22Ubx65T6uY6tMqA,Oodle Noodle,2515 17 Street,Edmonton,T6T 0Y2,3.5,10
LUCTUAhlpEv5bD2MKNz3fQ,Marble Slab Creamery,10358 82 Ave NW,Edmonton,T6E 1Z8,4.0,9
56YIYqSVmJWwOW5o1KxEYQ,Coco fresh Tea And Juice,580 Griesbach Parade,Edmonton,T5E 4H5,2.5,6
NxZoFqoXTSLLReG38FTRqg,Filistix,10621 100 Ave NW,Edmonton,T5J 0B3,4.5,12
II1wdM44tsY71MtVmIsLvQ,Korean Japanese Food & Ware,3116 Parsons Road NW,Edmonton,T6N 1L6,4.0,8
InhKbXmWXca-rzH70bnSQA,The Chiropractic Wellness Studio,13812 40 Street NW,Edmonton,T5Y 3E6,5.0,8
ufPe9U9-rE4RI4K9qdb5aw,Winners,Edmonton City Centre- 10200-102nd Ave NW,Edmonton,T5J 1W5,3.0,17
WsFZqQ8X78nOVb9Lz4vcKA,Edmonton Craft Beer Festival,7515 118 Avenue Nw- Edmonton Expo Centre,Edmonton,T5B,4.5,21
xkih9uylqUXRQ8rDHRT8fA,Smiles Dental Group,4526 Calgary Trail NW,Edmonton,T6H 4A6,5.0,5
7IeVKrDH1SIbjQ-up-CZ7w,Wendy's Gourmet Perogies,4532-99th Street,Edmonton,T6E 5V6,3.0,15
DgucZKN6IXvyU0BK68HqWg,Spence Diamonds,17010-90th Ave,Edmonton,T5T 1L6,2.0,27
aYiAfRcjAQXeGGQu1aXklg,Earls Kitchen + Bar,10 McKenney Avenue- Unit 300,St. Albert,T8N 5S8,3.0,37
6G215lhJV-gr_pxYxX9MWA,Sobeys,5119 167 Avenue NW,Edmonton,T5Y 0L2,3.5,6
1T6X5DvsMezSGCfJ8K11gw,Ed's Bowling,8882 170 Street NW,Edmonton,T5T 4M2,3.0,41
Nohe0fLhideBvOBS_iTLjA,JW Marriott Edmonton ICE District,10344-102 Street,Edmonton,T5J 0K9,4.5,9
ubkCYzHu9ZnGi3vOQy_P1A,H & W Produce,9261 34 Avenue NW- Suite 31,Edmonton,T6E 5T5,3.5,25
tmzu31YVNHxSHRD-5oORFw,Sams Pizza & Steak House,13042 82 Street NW,Edmonton,T5E 2T2,3.0,5
exq7J5z3HJy8w7S4SvO66Q,Fiore Cantina Italiana,8715 109 Street NW,Edmonton,T6G 2L5,2.0,9
kPG6r0h73sPgXBei0MyzYg,Numchok Wilai,10623 124th Street,Edmonton,T5N 1S5,4.5,86
RsJE0PIwTgKSB6CHmutjAw,Starbucks,Northtown Mall- 9404 137 Ave NW,Edmonton,T5E 6N2,3.5,12
bMrN7K8CIjrYrxjf7IOHGw,Lexus South Pointe,830 100 St SW,Edmonton,T6X 0S8,4.0,11
0mELPrm26bXmBhdzJezAlQ,The Phat Noodle,10347 Jasper Avenue,Edmonton,T5J,3.5,6
6HCuq-HhycCP6FAEOozybg,Haweli,2104-99 Street NW,Edmonton,T6H 4K4,4.0,9
8WPtDDjV0q9SX09kfMXwfA,Goodwill Industries of Alberta,10004 - 169 Street,Edmonton,T5P,3.5,14
epvkgBI4FpCKTidWyUve9A,Tommy Gun's Original Barbershop,370-5000 Emerald Drive,Sherwood Park,T8H 0P5,3.5,7
qi1fmFf25hJTPtjqG3hhQg,Intent Coffee,5015 111 St NW- Unit 46B,Edmonton,T6H 4M6,5.0,9
DifPLtmibq02kpO7-f4h-g,Bavaria BMW,18925 Stony Plain Road NW,Edmonton,T5S 2Y4,3.5,15
XhQYUlI68tXpwJQ0QXjJgw,Wheat Garden,10703 103 Street NW,Edmonton,T5H 2V7,4.0,19
ZmzQktLqk6Y5q672X85c9A,Page The Cleaner,11715 Jasper Avenue NW,Edmonton,T5K 0N4,3.5,9
KPnJ3hdHljTWbsq_mx5oZQ,Starbucks,961 James Mowatt Trail,Edmonton,T6W 0J6,2.5,11
o7_snl_f1dpJSK4WMN6c6g,Hughes Petroleum,10330 178 Street NW,Edmonton,T5S 1J2,4.0,7
wu53SqfBAoJMQWILHlDe9w,Subway,10652 82nd Avenue,Edmonton,T6E 2A6,2.5,5
e_9qxd4k6z58I9-b3vBxBA,Pho Anh Sang,10 McKenney Avenue- Suite 202,St Albert,T8N 5S8,3.0,19
3d0GxTJo_0eOMCzouf61xQ,Boston Pizza,13803 42 St NW,Edmonton,T5Y 3E1,3.5,7
pG2-cORtPTlc5JQxrZifnA,Rising Sun Martial Arts Supply,15734 100 Avenue NW,Edmonton,T5P 0L1,2.5,5
adpKtZaOBto7pWxoboXS4Q,The Great Indian Factory,10149 Saskatchewan Drive,NW Edmonton,T6E 4R5,3.0,10
-5jrwZnndGs9q3akdkJYJA,Rick Bronson's The Comic Strip,8882 170 Street NW,Edmonton,T5T 4M2,3.5,52
g_4FE6yWIihMdVi3eHAtog,Macarons & Goodies,10548 - 101 Street NW,Edmonton,T5H 2R8,4.0,20
G1F_L3fCHmUFJ_EG_K71jA,Winners,West Edmonton Mall- 8882 170 Street NW,Edmonton,T5T,3.0,13
BSSuIk1eV8Pt1WcQnUkofQ,Café O'Play,5667 Riverbend Road,Edmonton,T6H 4X9,3.0,22
bFL8tPJRTc1AWzrRJrjTwg,Sbarro,11011 51st Avenue NW,Edmonton,T6H,3.5,6
hxsdgbsEQwWUZq91Mx9MCw,Aradia Fitness Edmonton _ Whyte ave,10121 82 Avenue NW,Edmonton,T6E 1Z5,3.5,11
AESQSIG26hePM6RbKH0J2Q,Grandin Theatres,22 Sir Winston Churchill Avenue- Unit 101,Staint Albert,T8N 1B4,2.5,8
rojvqz-6M54WqeUeBCSREw,SYC Brewing,11239 180 Street NW,Edmonton,T5S 0B4,4.5,7
N-4ZOrM_qAnzBiCsJ7-ENA,Ricky's All Day Grill,140 Street Albert Road,St Albert,T8N 7C8,3.0,16
Slbhg3U-x_YJvs9jH7NhBw,Angela's Hair Salon,8882 170 Street- Suite 1832,Edmonton,T5T 3J7,3.5,8
5ZUyW2FV8jwtLQPMSbx6wA,Cafe Amore Bistro,12118 90 Street,Edmonton,T5B 3Z3,5.0,9
47oPgHNdVR5x_oFNbauNug,Chuck E Cheese,14231 137 Avenue NW,Edmonton,T5L 5E8,3.5,7
KCITqwSSNIM5VJfmbPJkCw,The Captain's Boil,2051 - 98 Northwest St,Edmonton,T6N 1K2,3.5,64
3ipWSNxjB4tV-WyXrP83jw,Dollarama,2006 38 Avenue NW,Edmonton,T6T 0B9,3.0,6
M3LqGmVEs0seOxxMHL7ZpA,Bedrock Supply,9435 63 Avenue NW,Edmonton,T6E 0G2,4.0,11
Vx7mxOz3lbmPTQsRBR0cpw,Trust Home Comfort,,Edmonton,T6R 0T4,5.0,11
boLOUdV5T1O5a1cWaClfDA,Mary Brown's Famous Chicken & Taters,4004 50 Street NW,Edmonton,T6L 5N3,3.0,16
if2ZvtLUOdn6EFeWjZV6tg,El Fogón Latino,8026 118 Avenue,Edmonton,T5B 0R8,4.5,19
4l0kpD6XJEoJW8FKpBmobA,Sony Style,2914 West Edmonton Mall- 8770-170 St,Edmonton,T5T 3J7,3.5,5
swUT7AsP776D0XEBQrSznA,Bubba Gump Shrimp Co.,2393-8882 170 St NW,Edmonton,T5T 4M2,2.5,132
rnMGy5Q7RTyZxxjfIZqduQ,Prestige Electric,,St Albert,T8N 0A2,5.0,5
wgAOla9CZxzuLMyEPvl3Ng,IHOP,3921 Calgary Trail- South Park Centre- South Park Centre,Edmonton,T6H 4J8,3.0,76
Ab8en8P1WWS8RJ_WOURuIQ,Blitz Conditioning,10575 115th Street- Suite 203,Edmonton,T5H 3K4,5.0,18
rnvM1cibSw3ySHsrksA6WQ,Gini's Restaurant,10706 142 Street,Edmonton,T5N 2P7,4.5,12
jZsfzsAwwPxsBlAvcWPVUg,Trang Tien Restaurant,9449 Jasper Avenue NW,Edmonton,T5H 3T8,4.0,14
ba4ROXLpUdtdjO7yTahJug,O2's Tap House & Grill,10390 51st Avenue,Edmonton,T6H 5X6,2.5,19
CRVxk_UcndgD2URaeTnHGQ,Golden Szechuan,10508 101 Street NW,Edmonton,T5H 2R8,4.5,5
qBXTiCDpmmfTkh5UgWrLFg,Buster's Pizza,17288 Stony Plain Road NW,Edmonton,T5S 1K6,2.0,6
UgvyukRCZidKkqtIeOVDMg,Gracious Goods Cafe,7601 115 St,Edmonton,T6G 1N4,3.0,22
P48O-s2OOVq8UBtskQ90tQ,Uncle Ed's Restaurant,4824 118 Avenue NW,Edmonton,T5W 1B4,4.0,60
4BWsnINGwAXDnkPEJXK32g,Mr. Electric of Edmonton,,Edmonton,T6X 0H1,4.0,9
qoCSf-Zgii_3jaM7cIcvMg,Wolfe Chevrolet Edmonton,10145 178 Street NW,Edmonton,T5S 1E4,3.0,11
oo2xOkcHIelQrEczc6MWqA,Crystal Glass South Common,9717 - 21 Avenue,Edmonton,T6N 1J5,2.5,8
zseMBzx3aoFwswlqfukOvw,Denim and Smith,10025 102A Avenue- Unit 205- Pedway Level,Edmonton,T5J 2Z2,3.5,5
I8S5HCAy9Eq6CBVdSpipKA,Western Cycle,10429 124 Street NW,Edmonton,T5N 1R7,4.0,20
HD5GGEC7gqidfM79CQ_jcg,Canova Pasticceria,12667-125 Street NW,Edmonton,T5L 0T6,4.0,6
bp30i_ebNELo9UmyEqAUvw,Best Donair,15043 Stony Plain Road NW,Edmonton,T5P 4W1,4.0,18
3Yogz58lIto-kceF2y-THg,Double Greeting Wonton House,10212 96 Street NW,Edmonton,T5H 2G7,4.0,52
X9fFZcUErLMZtisQI9qx1Q,Holt Renfrew,10180 101 Street NW,Edmonton,T5J 3S4,3.0,25
jTyzKq5P4dc_6ZwIuJJlZw,River City Vapes,7807 121 Avenue NW,Edmonton,T5B 4T3,4.0,15
Cxdw4kK993yUZPCHzcPDPQ,Leading Edge Physiotherapy,11160 River Valley Road,Edmonton,T5J 2G7,4.0,7
lwBhzIo6rrOzP_p75bA3Hw,Furniture 4 Less,14664 134 Avenue,Edmonton,T5L 4T4,1.0,6
GwgLxRosVHLjI1I7nA5heQ,Enterprise Rent-A-Car,7520 104th St,Edmonton,T6E 6J4,2.0,5
