user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars
4bAitn8J6x6lMS9Wadtgcg,Ryan,43,2009-05-22 20:08:26,160,36,32,0,3.49
gB8fwc9HWCGYj5xAoC9VnA,YO,15,2010-11-16 06:08:38,15,1,2,0,3.33
dkW2IN4jJRY2pVaH2lS3lQ,Madeleine,149,2009-03-26 21:16:46,264,71,74,12,3.76
oISg87AAT15hm8JUZkc6cg,Kerri,50,2009-07-20 22:33:04,83,20,12,0,3.22
Vmm1Zoo5GNBLxptYz4SmRw,Poul,8,2008-09-25 22:35:06,35,3,17,2,4.22
MhTsov0U4nmegpjpCPGisg,Christina,41,2009-01-09 20:54:43,100,18,45,0,3.91
_gmd3sgc2w_kFOBO6Z7mpg,Gen,19,2010-12-18 12:28:03,67,5,12,1,3.47
yn6sI1F7FOhckQVQOP6l9A,Greg,11,2009-09-09 04:31:30,8,2,3,0,4.0
rhGwRzGQf1s8HKXRKurbqA,Roman,18,2011-05-19 04:46:07,54,73,43,2,3.89
yYHbU8f-VOHBhuXV2uKiMQ,Warren,36,2012-02-06 00:50:23,342,59,37,4,3.65
2tmlYRAoHTRqK_vRQIkmBg,Cindy,82,2009-08-10 19:00:25,100,46,38,6,3.74
4gBxLpl8B9cBpT2qeBHpmA,Cory,40,2010-01-24 14:04:50,79,40,17,0,3.19
FE8Gf8UIT-1b4Jrw2s96GA,Antonella,262,2010-08-14 15:26:43,560,124,223,17,3.2
ES12kMOR5fdoEnSXvxE0qw,Scott,2500,2007-08-08 04:38:47,1611,1136,539,23,3.38
y9Z1goRUMW8H9GqBhXp15Q,Amanda,173,2011-07-27 15:11:33,609,185,138,5,3.31
5htuneOntSockRFUih0EGQ,Michael,13,2010-12-07 22:47:46,40,7,17,0,2.79
kQfkiWGBU4PkPyczpMe-9w,Eric,173,2009-05-31 01:05:02,304,96,94,2,3.62
AiuaaKLT-QAvJB9HaumJaQ,Sarah,22,2012-05-09 18:07:27,76,21,25,0,3.46
IlFP66X7w4aj8lxlHEKccQ,Debora,40,2011-03-06 17:39:03,79,17,33,2,3.59
T0EMQ08qzXObDLehYfggVg,Brent,22,2011-06-05 02:01:09,65,12,14,0,3.76
EWG-lEyBtz5F-aiV2v-OHQ,Bernie,61,2010-04-28 21:08:58,340,80,36,4,2.32
AZ8Y25T_Tgy3nP55ptCq7Q,Adam,1,2011-02-14 16:42:07,5,2,2,0,5.0
RsTziistaWbtW_1z7-ahUg,Gabi,41,2007-04-29 05:43:08,71,5,29,0,4.28
tcfRxnKp-T_qbZhjSTtlcg,Theresa,28,2010-06-21 05:39:14,23,7,2,0,4.25
GXfrchFxdldoJXSEqUcdNw,Paul,1098,2008-10-04 16:56:17,1152,286,429,33,3.6
WvCs3B4e5dD2isD_r0ltLA,Sam,47,2011-08-01 19:50:10,13,3,4,2,4.72
wkNUVy8LK28OytucC8MASw,Derek,178,2011-06-25 21:00:25,370,113,232,15,4.28
CXY3I1G_nPTQk6KSUXyWrw,Kyle,272,2012-07-11 15:57:24,530,158,225,10,3.79
CzV4FlITtTjnq8dyiXiGkQ,Marissa,68,2012-05-10 00:54:59,463,70,82,8,3.25
wPWOgajQdP0dZjW0UjjQqA,Matthew,13,2012-03-09 02:55:34,27,5,7,1,3.69
opdbggrufvUGH8gP9wHL8w,Brian,683,2008-12-12 00:52:35,986,296,518,50,4.01
fMbo4O_qGS2fYF3hzT3xbA,Colin,17,2012-08-05 05:05:37,14,4,7,4,3.35
f9lq4KAus-xCsmJmjXeKVw,Jack,834,2009-10-02 00:00:31,1203,465,326,11,3.15
L6wdP6ro58A3K2lyf5Ku_A,R,7,2011-01-30 03:09:41,37,19,11,1,3.86
nMqEbfUr5nQYUN-50gcpkQ,Tim,242,2009-12-01 04:32:23,379,93,74,8,3.5
2feiZFzICp_mLONEpzY0pA,George,364,2011-10-06 18:46:27,865,235,507,44,3.91
aopaMtJQVI-k8i8NtQbd_w,Edward,21,2012-07-26 16:28:53,85,29,21,1,3.81
akbWQsCGHKcdVut5B2iGPQ,Mary,18,2011-12-14 01:21:08,8,1,1,1,4.37
yk4RXXV2gd87ZD7zj5fO4Q,Cherie,84,2011-05-28 06:09:11,202,26,98,6,3.78
MNEELZ5JwV_F1Q2ChBQXGQ,Jan,134,2011-03-26 00:15:40,309,58,135,9,3.95
IHR7HRQINN74foxbztPSGQ,Char,17,2011-04-01 03:07:41,64,20,27,1,3.41
lURa3WybdvdZja6ZIbtYnw,Evilyne,47,2008-11-08 21:55:29,82,24,24,0,3.09
BycWZFxhqenGiFavZPTmHg,Natalie,227,2009-12-03 18:05:59,310,79,103,3,3.52
ZwLfrWgTq7uFBQMEjr5ugA,Chris,297,2012-09-06 06:04:36,333,316,129,16,4.06
rxHkwrzlrG9Nu2qY6HQssA,Erin,7,2011-02-02 17:10:30,26,1,4,0,3.5700000000000003
f3kNsceDzeq8WZLPhQiV8A,John,44,2011-09-05 17:09:53,22,5,10,1,4.17
xyI9DCVKW91P6RMLdan0KA,Mark,126,2009-06-09 02:25:42,147,43,28,5,3.53
K1x2BS_RCmKPy1Ae9wK4FA,Chris,12,2011-07-02 17:05:57,5,0,3,1,4.0
XdxpNv71octZbHT6pN39Yw,Bill,246,2010-03-10 20:31:39,103,15,34,13,4.07
wGVW2Lhli0oUlVKbeVCVjg,Omaha,109,2009-07-18 00:19:38,727,229,178,8,2.91
gqk4X2qaNQ13hqFxT6qkYw,Jay,84,2007-01-17 18:56:04,147,43,40,6,3.91
u1_OF0lkoU274x6yhsXIyQ,Sean,134,2011-10-23 04:10:32,278,75,142,10,3.76
0oYT4_OuVmN_4XWNBt8ypw,Jeannie,396,2011-06-28 23:57:52,387,136,124,15,3.55
wVE0ZKUNn4vsoIyMVhUtLg,'Matt,97,2012-03-14 11:39:38,92,35,31,6,3.38
elKvYdZUp-VENZtgfZCG1w,Christopher,10,2011-11-04 13:46:47,18,0,1,2,2.91
WEEDcjA_tH8ctnrsJQQ5wA,Zen Computer,49,2012-06-28 02:27:37,122,10,23,2,3.96
Z4mLWY4I5chHE01oQ4KkiA,Casey,2,2011-08-29 04:27:53,5,2,1,1,3.67
7i6SBBxxEBN9F-E8Wx_sxg,Seesteph,9,2011-11-25 23:03:29,26,4,5,0,2.73
QZVSbt2nyfMHKTGu8MPolw,Darlene,29,2011-07-28 00:33:23,37,11,25,2,4.14
W7iLDP6GY4joKZ1zSCOEfA,Janine,644,2011-06-30 09:02:39,1009,219,433,26,3.85
EiQ2OMewi-ZVmAZqICUd6g,Jamie,104,2011-08-20 03:15:48,325,152,170,2,3.64
ti9JemuSyuK89vm7FSmCZA,Rhino,49,2010-08-02 00:03:32,44,13,12,1,4.04
rcEjHFcG_pIEgrYodECNbg,Bernard,39,2010-12-29 00:53:38,115,27,37,2,4.04
6uBS_RKzKV-5rKroghjG3Q,Jo,134,2009-10-07 16:23:00,81,16,25,2,4.24
qtTyFSII4J1sGZ03iywxoA,Ashley,31,2012-01-25 00:20:49,20,6,5,2,3.47
OitrGq9nJqd0PeqSf3AcLw,Michelle,328,2010-02-16 06:23:36,862,176,406,91,4.16
UgWvxLS9xFvOxLILqxez2Q,Johnny,340,2011-02-08 14:29:46,585,259,232,12,3.97
1aqLfvwhitfOw2vJcp1wsQ,Chris,19,2011-04-17 16:36:06,91,22,34,1,3.62
FrXJchrwolMmp_LjZxpFhg,Serena,93,2011-01-08 07:23:26,123,38,54,3,3.71
jc3lgb0za2kzjC7bohZ94A,Caley,29,2010-08-05 23:07:26,99,39,51,0,3.93
aSfPHRseaSsMT5epgxWOsg,Matt,147,2011-07-18 20:36:17,188,39,82,2,4.07
ZUcqv1HJx_rDhQ0Nz0UKig,Kailee,6,2011-10-04 20:36:30,18,2,1,0,1.5
R6M5aafvjMWxOaIzhAd44w,Bethany,262,2011-10-27 19:00:56,795,165,244,11,3.69
fk0U1yLy8woJ87LpIkgU4g,Edda,106,2009-09-23 00:56:23,83,11,24,2,3.39
nC9V777rlZbKWm3m0QlXYg,S,368,2010-03-10 19:13:36,607,82,159,11,3.38
rXvxiBMi3XlVo8Qm9DPdlQ,Quoc,36,2010-03-20 21:26:50,87,6,39,0,3.86
1WjGPhu3aJ9GUE3ivIPsKg,Allan,9,2012-04-04 13:07:50,40,17,15,0,4.67
BnGdFKbtjprzR0ny3H5opQ,Alexander,22,2012-02-29 01:03:52,26,7,15,1,4.22
y3RP8mHTKYorngkfM97Xcw,John,46,2009-07-05 00:14:00,61,9,19,4,4.22
nG7nfcpDnVfUsc2rKM86Ww,Amy,11,2011-05-28 01:40:48,23,6,3,0,3.5
EasNL6kMkrOowoor-GaEZg,Matild,51,2011-11-14 04:30:20,138,43,29,1,3.25
W8XeemEV7Gfs_NO0FdgnPA,Tim,6,2011-12-30 22:26:53,0,0,0,0,4.33
RWmC7XJe-UmROw3ie2K0eA,Becca,61,2011-09-19 22:52:46,68,2,19,3,3.94
JQXuHs2bpz6xZa-HrCZ4PQ,Laurel,9,2011-03-28 23:03:30,4,2,2,1,4.2
Y57v2xdkOzcfApWHN4qXfA,Yasmin,22,2010-08-28 04:37:51,49,4,9,1,3.91
keLybSRMQjtMmJcWpo5StQ,Linda,59,2011-10-05 01:33:09,141,30,57,5,3.6
yS07jpW9k0nvk05gCTF-hQ,Kim,82,2011-08-07 21:58:19,207,98,61,5,3.47
0C4ccDiZlnW68ULoDKE3NA,Derek,254,2012-04-03 21:07:52,346,112,190,10,3.67
mZAsOUvjl7Kjlocvn9TnjQ,Dia,888,2009-04-30 00:37:53,1192,177,467,36,3.99
VJux1Khhnh6Dd9YJRIsjRg,Nitin,5,2011-11-26 23:57:34,12,2,2,0,3.14
wRvMz57Aa_6znY65lSqkzw,Cynthia,112,2012-05-11 22:45:00,293,73,115,5,3.91
KyDNjtPbdRA-JEcxM1G--g,Meghan,40,2012-05-16 22:34:24,88,28,20,1,3.44
WZQCTZXOCjdrb-DoYA3Uhw,Julia,48,2012-02-22 01:45:32,82,10,22,2,3.58
49fSdAzW898SilNT5QwejA,Kristov,16,2013-03-05 16:46:44,44,13,23,2,4.13
xvgkRbNsXne8suKvI-yCmA,Colin,1,2009-12-04 18:04:26,0,0,0,0,4.0
2nB5yGCvpnoFLanvMB3Dgw,Gary,142,2010-11-03 19:26:14,494,92,79,4,3.14
bcEQvXkjtMj89bFdgGAt_Q,Angie,95,2010-04-26 05:33:41,118,11,69,0,4.0
TCQUuWYCNoDBEGHUvT1WCw,Carla,116,2012-03-19 23:11:19,274,86,124,7,3.87
YmgVcDWz7hUkbnSP0-N3cA,War,33,2010-03-15 04:34:06,96,63,24,2,2.74
qXt7Y9eELdzt07qaFUtv3Q,Nadz,46,2011-07-28 04:33:46,167,51,39,0,3.16
TFUwyCWSqqEmoaL2qXUvmA,Cigarboy,25,2012-02-17 00:16:37,28,8,9,0,3.38
daBtM_2mDiGf1Io96O7lBw,Anthony,175,2012-01-08 01:30:01,227,113,59,2,3.99
p4fbGomLqeFnxjxVmbXbbw,Steph,13,2009-01-03 17:33:02,64,17,16,2,4.07
yoDvk9pjG7W8-C2IIAiYew,Edward,5,2009-12-21 18:46:51,8,2,3,0,4.4
jub2sDiPTv86p2owPHuc5Q,John,459,2010-11-05 13:11:33,611,103,102,7,3.7
m45eyfoVi09DaZKD7e3Apg,Melanie,40,2010-12-29 05:28:08,127,20,45,0,3.88
IEUQvQAsIWn22G12xVOLIQ,Jeff,32,2012-03-02 17:00:06,135,10,57,2,4.12
m0YelMFseftNze34--XjTQ,Rachel,18,2011-09-01 19:15:32,77,6,20,5,3.5
4dSJHygoEcLBI3n24gsjRQ,Islam,11,2010-05-24 07:57:43,12,2,3,0,3.92
N0duXRMkI3zKTDUEBai_Yg,Leona,104,2012-01-14 04:46:09,779,118,89,7,3.05
LbDGrYEMICMaFyXvax_2yQ,Queen,24,2009-04-19 06:13:14,50,25,20,2,3.42
FycFs46mqYctTX6bfKoJcw,Peggy,62,2011-10-06 08:27:22,193,36,95,2,3.32
iR-m5rhCptOBgM7PtF9e2A,Brad,7,2011-06-21 00:48:24,0,2,2,0,4.57
h7OubR5fPe93UzekZQ_G7w,Brian,100,2009-01-15 20:00:08,150,21,41,0,3.96
bQq_MDhKtTCh9xZsttBV8A,Randy,284,2012-01-15 00:35:28,314,38,119,11,3.86
h6gKLcDnpMR03f6hmWIywQ,Denèle,21,2011-04-17 00:09:13,32,2,11,2,4.14
ZgAzKwganIXImRAMcvdK_A,Mariana,638,2011-08-15 10:19:27,403,101,141,18,3.77
t4ZzN7HvUgXmmbJO-FNgcA,Jack,66,2009-02-10 21:09:53,94,16,21,4,4.16
GbaMH6XfYVKRdDDUkLMPlw,Stephen,31,2006-11-22 15:48:39,21,1,5,1,4.16
RBkjxDHqhcocvNjoStQLng,Crystal,42,2010-11-02 16:00:48,189,24,21,3,3.0
se3g_s2G9sbNmow7I9QHjA,Liz,18,2011-03-30 18:58:19,30,7,10,1,3.56
q4KYCf_5n133AAOinZnMPQ,Marty,17,2011-08-30 03:11:21,78,32,9,0,3.43
qKMR1BfX9C1a759nDZQdOw,Eric,29,2009-08-17 02:45:39,29,14,8,0,3.55
JWnHHtMpMwZXpZCMggX5nQ,Megan,4,2011-06-11 04:29:13,13,8,11,0,3.75
y9ny5Al52eLS4xwNE1unqg,Patrick,9,2012-09-15 00:26:58,34,13,17,1,4.0
L1N7N81E3bDbmLX-dKbnyg,Jarret,17,2012-01-26 22:37:24,45,8,13,0,3.94
ll5ZTFhRoxyePtOYJPKVyQ,Lexter,76,2012-01-27 03:19:25,169,44,71,1,3.3
qGpZmPOXI96x3Uj6BQtiLA,Nicholas,23,2012-02-28 06:04:04,28,5,5,1,3.22
9e2HrYc8KAfQwwc1a_QRAA,Jenna,94,2009-09-29 21:51:56,180,27,72,5,3.89
ho_KJ-Wdfk_syZcKSaxdzA,Marc,15,2010-10-16 23:15:02,34,1,0,0,3.25
KSoZoZook38SGVdfz9quvA,Jodie,19,2012-10-27 17:45:13,90,8,29,1,3.84
OPtv-lFAgcddoUuHCcTHUQ,Chris,429,2009-07-11 08:03:44,973,245,237,32,3.53
Vf1Gdk2gVCP9xZrLTD9Y0g,James,697,2011-07-04 05:46:31,363,44,185,7,4.09
R_3f893klvwnBhcsnH0H_g,Shafraaz,6,2012-10-12 20:21:49,6,4,1,0,3.33
xGS_mlHcCUipSKXrHk6CGw,Alouise,588,2011-05-01 03:39:52,1237,288,576,38,4.24
L7EPpzenzWgutMURVxp8rA,Luke,54,2010-04-24 04:48:53,160,48,96,3,3.98
klm0BR4IQgU0sdO-_1UuKg,Curtis,18,2009-05-12 04:25:55,4,1,2,1,4.33
VKg22uD8H1vqA0xoxFSEYQ,santo,31,2010-08-30 00:48:58,202,53,37,2,3.85
BrfXyfYUmkxGgzEqvR4tcg,Alycia,20,2010-09-26 05:52:56,113,32,14,2,2.77
-Oer2os7LrtAagVuWSN1AQ,Jai,217,2011-04-29 19:18:33,347,105,149,14,3.5
hz5GAnYKaEQtoTKY0IFS3w,Adam,110,2012-08-21 02:27:37,104,28,37,5,3.44
r480T6fig-y0FpPEMaOvEA,Ardy,91,2011-01-05 00:55:24,445,257,285,4,3.54
IBRuUz-Dtzz65S0NVajkLA,Jude,19,2011-08-27 15:55:40,81,7,32,1,4.15
M2B2GCM16E6DOC_NwPRekQ,Jeff,14,2011-02-11 16:28:47,9,0,3,1,4.8
1nHoRG1yybz5GpXreQiarw,Sarah,6,2010-10-26 04:42:56,8,2,8,0,4.0
2hCaAfDQ3PGlzAjmvfk_lg,Da,34,2011-12-06 20:55:23,33,3,12,0,4.06
2VAGDiT_qC8ipvj_Ec6ujw,Andrew,39,2011-07-14 20:18:23,34,9,14,5,3.8
qooq1Z0fa-01t4d-AlNk1Q,larry,101,2009-11-17 01:19:50,155,39,42,1,4.06
7GwkToyXId5GaqZwoR8Z6A,Ingrid,57,2011-08-07 07:09:47,162,48,79,9,4.36
f67Wwhq-y8HuMnFFZ4LEGg,Bailey,28,2011-06-04 18:09:42,118,18,14,0,2.4
qpa9Dmi7YY3zvnLLKKDDjg,Anah,287,2009-06-09 13:12:46,542,143,167,24,3.36
hDVoaYpNrfn8s-7L1IUErQ,Karly,48,2011-03-30 10:00:26,122,37,39,1,3.9
vht8BXMLEFOVNw641-RfAw,K,14,2010-01-03 23:54:16,17,4,3,1,4.53
fEElH8y0NX6ekcjpDnEeAQ,David,310,2012-09-12 20:56:09,954,424,784,41,3.91
M4_GblxPdGg4-HP6xjlpEg,Carina,75,2011-03-22 02:37:12,200,31,76,3,3.55
3x-kbXQUhrsWOcp8mUimbw,Jenn,318,2011-01-05 19:00:25,615,115,325,20,4.07
0nL4yBuk2w7Xl3SCfzhLIA,Maz,24,2013-08-16 04:32:22,44,3,10,1,3.71
CtJJx4cRjenck6BEyka8Rg,Lesli,90,2008-09-12 20:19:36,396,136,178,5,3.77
tvwJ_6uCXe43vkUFbDUSIw,Roman,23,2011-11-10 03:57:19,38,9,18,1,3.17
44pt58UeABy7uN3sBAkd9A,Sarah,18,2012-05-25 22:57:21,77,14,28,1,3.95
LqOAgmXiJoPV4HEsKjfDRQ,Michael,65,2012-01-05 05:06:23,208,46,99,4,4.0
n0CvsBk4Yq2O6nEX6T1ZEg,Sean,145,2011-08-26 20:38:39,200,34,79,6,3.45
kszAYCVS5cVdmgZILdtJ5A,Bruce,109,2008-09-08 05:12:53,55,44,35,3,3.46
uVRumIjYImzUFc6tr5MnuQ,Karl,1,2011-11-15 03:01:15,1,3,1,0,5.0
o4R-lVdYPEvsnWVvoLFl6w,Kelly,81,2008-11-10 22:35:33,166,36,47,3,3.63
a_Cxan3N5kK5fDQyE4vm7w,Anthony,16,2011-07-22 14:08:21,9,0,5,2,3.94
uEgYr-Umi76NKTrMeDQq1Q,Chuck,101,2011-01-13 17:57:35,65,13,22,4,3.74
n59W9qVHr7kKkMM0ZCspWg,Mary,63,2010-01-04 16:42:31,114,34,54,3,3.43
dhyntiukJ7f2yd2iPgg0Pg,Mark,57,2009-09-25 06:50:09,102,16,23,0,3.14
J4ZLNtDFRMN5lCwvFs9zww,Arcadian,730,2010-02-19 06:48:34,849,229,361,36,3.85
xC-q_yh0XwcjRLimkS3RNg,Jonny,1833,2012-01-07 19:47:25,2425,470,1131,100,3.64
mQArzHWp-45FKawUWNQl8g,Tania,25,2012-07-05 18:15:08,22,1,17,0,4.8100000000000005
DgpHITohyaGvTkvWwonBtw,Tyler,27,2009-12-20 07:10:02,61,38,30,3,3.5700000000000003
YGEz1wSAwYtJ8hJGPXmXmg,Travis,97,2009-08-29 12:33:53,51,26,17,4,3.5700000000000003
QlPmeXa856tuJ2dxM7HHhw,Cathy,11,2009-02-01 23:10:41,30,3,4,0,3.82
FmS_qwo7hds1dHner5vjgQ,David,254,2009-11-07 22:54:00,259,64,51,10,3.65
sIUhZZ86cjw2Jst5URsBhQ,Tara,21,2012-06-28 19:57:21,34,8,5,0,3.81
slAthRjuTNrbP6alqYCS9Q,Cassie,34,2009-07-27 21:22:08,19,2,12,0,4.22
3bmrUjk1EiS8zxUeUzGQVw,Danica,23,2011-10-13 04:43:10,45,10,18,4,4.0
VlNmpORTHNxEVSWU1WGlog,Milena,49,2011-01-13 02:09:41,59,16,20,2,3.47
EYkzxQlabF-XBVD_EB0maw,Shovel,181,2010-11-15 17:28:37,223,95,81,2,3.65
J6W1XQj7FnQqtslAaJXddg,Geoff,11,2011-11-21 07:30:30,64,25,5,0,3.0
mgSRNYeCfm4XnUigZsvkjw,Aileen,22,2012-04-13 17:17:23,99,25,30,0,3.52
LJ6JKNX4GOv9Lm3Ga8j2xA,Margaret,1,2011-05-22 20:50:55,4,2,4,0,4.0
LZ2-mhXWzy8P1eRC7QKwUQ,Emily,36,2012-04-24 23:19:01,98,23,14,0,3.03
vbZZw6tZgH8PNu6NLcK6Sg,Jeff,466,2012-06-23 05:55:35,744,184,180,15,3.47
7XdrV6GZU3v3iNdRmKKjnQ,Adam,23,2011-12-18 21:23:45,40,19,13,0,2.88
xWMeqG2O5uWvwM-3cc3pQQ,Scott,22,2011-11-10 03:11:27,50,9,14,0,3.91
vNKxFaNzzNMf94PQ2M5yAA,Keith,63,2010-12-02 17:16:57,326,44,29,1,3.62
WPdkJN1FLiNDVDWRN5MLaw,Jeff,233,2010-04-09 01:41:21,751,528,325,10,3.24
TIeXcKbDeGBy-UsgSjRJQg,Don,74,2011-06-08 00:04:26,229,103,139,11,4.51
D6nfRKxQeYJ9IyVQYomBzw,Alan,366,2010-01-09 21:39:02,386,83,109,6,3.33
FY_j_h8UD_Fa9pBdMmoEHw,Joel,2,2010-08-14 07:26:08,2,0,1,0,4.0
FLeyjgc05C2V6QI9nVQ48Q,Kassy,18,2011-07-11 10:44:18,34,10,15,0,4.0
rXFuctSbIKKuIwiuJ70juQ,Dave,38,2011-01-09 07:56:15,65,5,25,1,3.85
jaOqOj-4P2LfBPyeJHp3Tw,John,38,2010-09-12 02:15:35,38,22,13,0,4.02
WUliUvLjXFl0tJYWGKjB9w,Lori,43,2012-10-16 06:08:58,53,6,12,5,4.51
UPdVKZ5eXRjVDsYXH44mOQ,Donnette,33,2009-01-13 18:56:53,400,56,52,2,3.79
UtTSDy3kHlx-sZDEYh-Elw,Can,23,2010-12-06 03:07:31,87,13,18,2,3.18
lCE5rQNS_t-14SHebxEd9g,Jonathan,16,2010-07-22 09:18:09,22,3,8,0,4.65
_-hsyfuQT9w0e3-ztdwTUA,Kathy,10,2011-03-30 19:02:17,51,8,13,0,4.2
OtqdOQ2cwOsO5xwTeBxlsw,Michelle,111,2011-08-23 16:31:38,218,49,77,9,4.22
wWMUhdKigq4eRIjhXi8IDQ,Treasure,6,2011-11-13 04:50:37,1,0,0,0,3.83
A6VQkAgnNKOhD59p7Gk9iw,Monica,9,2012-06-28 13:40:50,17,3,5,0,4.0
VPgi1dL2MPSLcc2g1jcXKA,Steven,8,2009-09-27 18:57:39,27,8,10,1,3.75
QYxywQOPiK9dxBxahEMORg,Mike,22,2012-11-16 06:36:36,69,20,7,0,3.55
hnGtITMmTwwv-AbcG4P8YA,Robyn,102,2012-02-20 20:00:42,101,18,60,6,3.93
DBn0t6OuzdzLPmXD1ydvOQ,Noy,26,2013-04-21 17:54:13,36,21,8,1,2.54
q3BcLr2yRVyGMHsH5V_q6g,curtis,2,2009-05-28 03:39:48,23,8,3,2,1.0
bYLr7fu0IhZr59pr6THuQA,Joshua,61,2012-09-30 17:32:12,160,52,107,3,3.71
YKCRrpjUv3LroNC86g8ezg,Steph,12,2011-07-10 16:20:46,38,9,12,0,3.33
pNgfY8VRnXRqJswwU99gnQ,Kris,233,2012-09-23 03:41:57,444,122,112,2,3.27
zTbrTefzPG6A7BprPkjHrQ,Darren,23,2012-04-15 05:26:02,113,12,42,1,4.21
h1KzT38UnfzR7maSi7oVUw,Andrew,1128,2010-07-26 15:37:08,976,356,215,42,3.43
DZX8gYuOpgoUXAQFuKKgSA,Alan,94,2011-06-21 02:11:08,176,51,68,5,3.73
tm9hRFYLlOEfRuih7qS6Kg,Mark,186,2011-06-10 20:23:08,499,259,349,12,4.42
4tB_2o1Z1wDBPzgNqSoAqw,Isabella,42,2009-06-06 07:25:15,103,12,31,3,4.04
FmP7141bhA6szl3rcCNG7w,Jenn,277,2011-11-11 02:20:27,423,46,85,4,3.34
QGvAB1VnJbrRknEjddTA5A,Tom,22,2009-06-02 00:23:51,28,2,7,0,3.71
KkmADj2xPhJL6DbZRVQcLQ,Gaz,1285,2009-05-11 14:03:29,874,350,392,28,3.74
RK4_3WzgzGkxp6M8duknrw,sylvain,14,2009-09-29 20:32:09,17,21,4,0,2.8
5SbzzHwr1_S6BTG29JFrAw,Lisa,6,2012-04-21 20:05:04,9,0,1,1,3.52
f7ZldJ_VkOPom2QM5N4xjQ,Brad,24,2010-06-28 02:15:09,48,6,33,0,3.83
fwmHZ16thY0jFWTQ3vqEPg,Crazy,33,2011-04-18 00:19:02,51,4,18,0,3.68
3oT-wLj8vNBhWGKlCvfCxA,Paul,50,2011-06-04 22:05:42,213,56,32,5,3.19
Hj_kbNvxhM1D35Vp1jQ4mA,Dan,30,2011-04-22 17:40:54,40,6,8,2,4.37
N8CrU3KjMZd9yO1JMDQoIw,Karen,13,2011-08-09 04:21:20,19,4,4,0,3.21
lkN-XSFPz8jLbawo00tlyQ,Kevin,77,2008-05-22 16:23:21,100,27,29,0,4.23
TSvxRCKrphcQo1gc6_BU-g,Igor,11,2013-03-29 01:05:35,15,3,2,0,3.82
Gp1CtmwvE_P_oYq6zYImFg,Marlow,37,2012-04-09 18:03:58,111,8,49,3,3.64
ZS6KJLKmPC7xCAwX0avLbA,Kirei,7,2011-05-10 11:55:24,7,0,1,0,3.14
if5jCR4t1N1hQ3jGWBruJA,Chet,326,2007-11-21 18:29:07,418,193,144,14,3.98
zxuxd6Hz2tKcpgZ71dYEcw,Russell,187,2013-05-21 22:16:41,573,183,260,16,3.9
Gm6zTOSV24Xejl6LOzoXSw,Alexandria,21,2012-03-02 18:08:22,42,9,20,1,3.91
EnUW_jUcdlR9wZb09FNTvQ,Bethel,23,2011-05-29 01:32:58,64,4,6,0,3.42
tswWOjTMIO8CxwHIdjc_pw,Monique,7,2013-02-13 21:47:09,16,2,4,0,4.0
eSSMdkCnfVe1YEU8hcK5bg,Rosa,5,2012-11-20 02:29:41,7,1,0,0,3.5
GMmRtac1bTWyFox46B3OOw,Plumpy,5,2010-03-15 19:23:21,7,20,10,2,3.0
Q-MeTBvZ7qPCW2FUF835OQ,Allie,45,2010-03-25 20:10:20,73,28,27,0,3.76
7vL-LrMQaCYZSlXS8OVwnA,Cindy,20,2010-05-11 03:07:43,48,10,10,4,3.7
_ISbsDi9uYj6D19iu0cJ3Q,Silvertree,5,2010-10-03 16:54:09,11,0,1,0,2.5
XOQdfNUzN9TFBZLujnwBZw,jeremy,28,2008-11-19 17:30:25,31,11,12,1,3.79
eowVd7glqEPT0STFVkGpBg,Matt,1,2011-01-05 03:27:45,1,0,0,0,5.0
QBtwlotRSM7aIBWiAFN1gg,Cat,12,2010-08-22 17:02:15,16,2,2,0,4.17
BVmAojdRU_EGCjUhmuqWZg,Lindsay,9,2011-06-28 02:47:57,37,18,13,1,4.0
OfvNqlPMsH25qxTEoFZ1oA,Corina,15,2011-11-13 21:29:51,15,1,0,0,3.76
yG1GzPk_U4D7caYQT2BhVA,Annie,109,2009-03-10 04:14:41,79,13,17,1,4.54
R4EoFbzACFuwHcigdeFyBA,Scott,94,2009-10-23 19:36:22,71,25,13,2,3.4
RKJ3nd46BrAyjwobbOmyyg,Rod,12,2012-07-30 01:51:14,4,1,1,1,4.42
aXoimAc0uAIcu0caUNIk9A,Rebecca,30,2010-08-03 23:38:05,57,12,14,2,4.07
o_4PlNEOC_flknH0C3-Kuw,Jessica,7,2012-01-17 03:22:58,21,2,8,0,4.71
aD3jY0fwUoMAAOzJiQ-gDw,mandy,5,2010-11-16 02:46:28,16,5,2,0,1.0
TdaEq8AGuc5WosIHNd9eTg,Tracy,235,2011-03-24 21:35:17,105,11,24,3,3.68
7SIyEzcQtE27Woq4ybsr1A,Robyn,10,2013-06-06 03:37:37,21,5,3,0,2.73
vU4bg_LGoDkFVs23U1FTBQ,Natasha,37,2012-02-07 23:39:44,107,13,17,0,3.37
QE6-YsyTxL-iTVWUfO7TWA,Roma,396,2012-08-28 21:46:33,357,63,137,17,4.05
Y2XqSOuYWsc50QoI2vYIiA,Patrycia,5,2012-12-17 04:43:11,5,0,1,0,4.33
kd7R1mX2soYNrIbK7h5SVA,Edna,127,2010-11-22 04:56:56,203,73,105,21,3.5700000000000003
5KCxpXSu55sI2eLl7XoZUw,Phaidra,34,2012-01-21 17:42:43,57,14,24,0,3.18
